WORDCOUNTS,WEIGHT
the,180
and,98
of,92
a,60
to,60
with,44
in,41
is,40
spring,36
i,34
thy,28
d,28
all,25
my,24
as,23
her,22
this,19
be,19
that,18
herald,18
are,17
by,16
on,16
at,15
for,15
s,15
winter,14
we,14
they,13
one,13
white,12
them,12
now,11
she,11
shall,11
us,10
their,10
flowers,10
dance,10
snow,10
come,10
may,9
if,9
these,9
ye,9
stars,8
who,8
time,8
court,8
cheesecloth,8
enter,8
which,8
so,8
wears,8
day,8
it,7
me,7
not,7
before,7
but,7
his,7
here,7
triumph,7
carries,7
call,7
upon,7
villagers,7
green,7
should,7
thou,6
ice,6
masque,6
boreas,6
from,6
thee,6
out,6
left,6
your,6
away,6
have,6
queen,6
journal,6
crocus,6
english,5
wear,5
zephyr,5
frost,5
there,5
hand,5
where,5
has,5
while,5
yield,5
muslin,5
pray,5
go,5
an,5
spirits,5
blue,5
maidens,5
will,4
colin,4
whose,4
see,4
performance,4
happy,4
join,4
rain,4
or,4
two,4
being,4
cotton,4
shepherds,4
also,4
attendants,4
know,4
each,4
sing,4
music,4
sleep,4
indoors,4
guards,4
deep,4
robes,4
right,4
throne,4
some,4
carry,4
trees,4
elizabethan,4
trumpet,4
our,4
bid,4
love,4
him,4
summon,4
can,4
up,4
maids,3
straight,3
o,3
no,3
bring,3
fear,3
make,3
awake,3
lightning,3
large,3
covering,3
led,3
boon,3
old,3
lea,3
fair,3
means,3
straightway,3
was,3
then,3
girls,3
too,3
already,3
most,3
phyllis,3
production,3
set,3
amaryllis,3
into,3
rear,3
train,3
rule,3
very,3
do,3
what,3
retinue,3
wood,3
free,3
silver,3
well,3
both,3
release,3
peace,3
sweet,3
hither,3
full,3
such,3
blast,3
earth,3
good,3
bear,3
behold,3
learning,3
off,3
hence,3
night,3
small,3
eyes,3
would,3
piers,3
thunder,3
am,3
close,3
appeal,2
girl,2
schools,2
authority,2
chains,2
indeed,2
bound,2
play,2
poppies,2
enters,2
etc,2
weary,2
arm,2
heard,2
curtain,2
fetters,2
star,2
about,2
dawn,2
university,2
trace,2
alone,2
hasten,2
its,2
any,2
light,2
days,2
ewer,2
hearts,2
outing,2
round,2
first,2
forehead,2
pole,2
claims,2
more,2
give,2
why,2
yon,2
cut,2
over,2
readily,2
water,2
hail,2
baldric,2
came,2
gilt,2
head,2
best,2
down,2
falls,2
plot,2
cell,2
wave,2
children,2
break,2
accompanied,2
demands,2
hear,2
footsteps,2
almost,2
burst,2
last,2
begin,2
covered,2
let,2
blow,2
song,2
bend,2
reign,2
torches,2
answer,2
meet,2
comes,2
exeunt,2
required,2
books,2
yonder,2
hale,2
dream,2
er,2
sway,2
art,2
front,2
hung,2
even,2
move,2
hast,2
doth,2
flannel,2
calls,2
birds,2
entirely,2
place,2
laugh,2
faint,2
dances,2
ho,2
ends,2
homage,2
stay,2
cupid,2
grace,2
tell,2
fainting,2
sun,2
since,2
three,2
costumes,2
land,2
glass,2
lie,2
after,2
black,2
long,2
around,2
pageant,2
mystic,2
back,2
sprinkled,2
staged,2
hills,2
dark,2
little,2
