WORDCOUNTS,WEIGHT
the,101
of,87
to,61
and,50
a,43
in,31
for,30
english,26
i,24
on,22
that,21
is,20
this,18
or,17
are,16
have,16
but,15
subjects,15
we,15
they,12
one,12
these,12
more,12
it,11
not,10
two,10
them,10
who,10
such,10
candidates,10
be,10
as,9
my,9
what,9
which,9
their,8
candidate,8
literary,8
words,8
hundred,8
examination,8
at,7
with,7
from,7
set,7
all,7
do,7
only,7
you,7
his,6
per,6
b,6
had,6
four,6
cent,6
paper,6
seem,6
could,6
papers,6
some,6
fair,6
subject,6
our,6
question,6
ability,6
can,6
than,6
me,5
us,5
was,5
then,5
must,5
most,5
those,5
work,5
say,5
questions,5
were,5
three,5
opinions,5
nor,5
should,5
demand,4
how,4
college,4
read,4
committee,4
school,4
familiar,4
into,4
any,4
by,4
definite,4
know,4
many,4
other,4
teachers,4
time,4
far,4
learn,4
shall,4
acquaintance,4
knowledge,4
its,4
facts,4
good,4
accurate,4
general,4
difficult,3
critical,3
he,3
make,3
indignation,3
class,3
study,3
about,3
get,3
modern,3
history,3
before,3
too,3
show,3
shakespearean,3
neither,3
ask,3
out,3
able,3
demands,3
faults,3
reading,3
where,3
your,3
books,3
information,3
average,3
ten,3
demanding,3
examinations,3
compositions,3
demanded,3
t,3
write,3
change,3
would,3
so,3
quite,3
why,3
impossible,3
teach,3
when,3
may,2
now,2
honored,2
no,2
exact,2
if,2
scientific,2
been,2
process,2
knew,2
sphere,2
expect,2
group,2
life,2
colleges,2
former,2
heavy,2
already,2
first,2
present,2
sustained,2
suggested,2
principle,2
lack,2
whom,2
seriously,2
board,2
geniuses,2
new,2
perfectly,2
composition,2
real,2
there,2
pour,2
person,2
written,2
greatly,2
beginning,2
examiners,2
let,2
somewhat,2
list,2
spell,2
however,2
preparation,2
children,2
has,2
thoroughly,2
possible,2
hamper,2
background,2
careful,2
very,2
comment,2
himself,2
benefit,2
story,2
goal,2
come,2
youth,2
own,2
clear,2
analyzing,2
express,2
admission,2
catiline,2
salisbury,2
useful,2
an,2
expected,2
warrant,2
old,2
needs,2
especially,2
members,2
choose,2
trying,2
same,2
left,2
effective,2
find,2
conspiracy,2
also,2
journal,2
citizen,2
pupils,2
seemed,2
perfect,1
prescribed,1
try,1
final,1
will,1
consists,1
schoolgirls,1
girl,1
therefore,1
schools,1
mostly,1
second,1
critics,1
o,1
fortunate,1
forever,1
grammar,1
instructors,1
without,1
way,1
requirement,1
letters,1
concerned,1
aim,1
sometimes,1
chance,1
answered,1
short,1
developed,1
developing,1
remain,1
ready,1
tempted,1
limited,1
judging,1
play,1
select,1
classic,1
nearly,1
doctrine,1
naming,1
myself,1
busy,1
burke,1
e,1
prove,1
bluffed,1
connecticut,1
test,1
oxidation,1
certain,1
anxious,1
enables,1
organizationmuch,1
derived,1
american,1
stage,1
achievements,1
schoolboys,1
catilineor,1
unsatisfactory,1
assuming,1
methods,1
responsible,1
enabled,1
analysis,1
essays,1
united,1
absurd,1
word,1
criticism,1
true,1
sciences,1
webster,1
reason,1
modified,1
opportunities,1
understand,1
face,1
remains,1
makes,1
acquisition,1
cognate,1
dodge,1
drill,1
marks,1
reasonably,1
consider,1
hearts,1
teens,1
laid,1
tackle,1
rarely,1
allusions,1
latin,1
light,1
judgments,1
girls,1
algebra,1
following,1
spirit,1
teaching,1
lessons,1
receiving,1
limbeck,1
mediaeval,1
eager,1
chief,1
w,1
character,1
nowadays,1
biography,1
age,1
companions,1
department,1
experience,1
file,1
constituted,1
punctuating,1
friend,1
defeated,1
else,1
either,1
beyond,1
satisfactory,1
extraordinarily,1
long,1
every,1
submarine,1
tragedies,1
majority,1
progressed,1
willing,1
french,1
skill,1
interested,1
handle,1
care,1
comparison,1
business,1
give,1
later,1
taken,1
important,1
military,1
mark,1
toward,1
trained,1
excess,1
death,1
questioned,1
attempt,1
over,1
meaning,1
graduates,1
imaginative,1
ourselves,1
advanced,1
scientists,1
seems,1
analytical,1
hazy,1
uses,1
put,1
conscientious,1
novel,1
fitted,1
best,1
outside,1
s,1
idea,1
available,1
conduct,1
specially,1
secondary,1
regret,1
glaring,1
striking,1
together,1
found,1
entered,1
half,1
great,1
called,1
reasons,1
constructions,1
report,1
reasoning,1
studied,1
verbal,1
pass,1
requirements,1
indignant,1
state,1
indisputably,1
doubt,1
venture,1
considerable,1
man,1
habit,1
poetry,1
attained,1
serious,1
simple,1
scores,1
merely,1
places,1
mind,1
took,1
treatment,1
further,1
pure,1
prompt,1
parmelee,1
knows,1
suffering,1
dynamo,1
undergoes,1
couldn,1
babblings,1
careless,1
province,1
tragedy,1
recently,1
adults,1
form,1
persons,1
sentence,1
system,1
answer,1
cannot,1
meet,1
intelligently,1
case,1
cause,1
meant,1
necessary,1
takes,1
maturity,1
add,1
equip,1
disposing,1
passed,1
dr,1
firmly,1
explain,1
required,1
wide,1
sackcloth,1
prepare,1
while,1
number,1
really,1
technical,1
because,1
require,1
boys,1
well,1
account,1
having,1
almost,1
announced,1
capable,1
don,1
logical,1
examples,1
conflicts,1
treated,1
essayists,1
craftsmanship,1
callow,1
bear,1
women,1
spy,1
entrance,1
unless,1
taking,1
mental,1
guess,1
point,1
regards,1
london,1
decisive,1
purpose,1
ashes,1
crying,1
vaporings,1
commonly,1
neutrality,1
sitting,1
moral,1
expression,1
year,1
use,1
generals,1
sleave,1
discoursing,1
discussions,1
place,1
preposterous,1
aeroplane,1
teacher,1
flight,1
justified,1
vocabulary,1
ideas,1
aims,1
curb,1
fine,1
gain,1
think,1
statistics,1
assumes,1
stay,1
confident,1
statesmen,1
away,1
forsake,1
cicero,1
haven,1
tell,1
soar,1
few,1
exceedingly,1
gently,1
lads,1
low,1
development,1
comparing,1
monroe,1
since,1
weeks,1
comprehensive,1
wrath,1
washington,1
definitely,1
creditably,1
wish,1
large,1
course,1
beneficial,1
offer,1
instead,1
carelessly,1
upon,1
schoolboy,1
like,1
length,1
smiling,1
questionable,1
bluebooks,1
things,1
simpler,1
states,1
protest,1
farewell,1
learning,1
order,1
filled,1
anyone,1
after,1
pupil,1
comedies,1
distinct,1
involved,1
around,1
fertilization,1
spent,1
several,1
decide,1
exasperating,1
valued,1
offered,1
eleven,1
enough,1
article,1
qualities,1
searchers,1
response,1
arrange,1
newspapers,1
reads,1
newcomers,1
themselves,1
suitable,1
correction,1
youngsters,1
weakening,1
spin,1
annual,1
obscure,1
even,1
little,1
lingered,1
unnecessarily,1
budding,1
much,1
figures,1
details,1
educators,1
broader,1
hardly,1
lincoln,1
asked,1
vain,1
bible,1
valuable,1
gifted,1
johnson,1
