WORDCOUNTS,WEIGHT
the,78
and,39
of,36
a,30
in,21
to,21
they,18
we,16
that,14
as,12
plays,11
is,11
our,11
were,11
but,10
for,10
with,9
be,9
it,8
was,8
had,8
have,8
authors,8
when,8
sometimes,7
more,7
their,6
from,6
all,6
has,6
so,6
stage,6
on,6
than,6
one,5
not,5
school,5
by,5
actors,5
six,5
performance,4
modern,4
cost,4
some,4
training,4
author,4
dramatic,4
been,3
lines,3
who,3
under,3
first,3
only,3
others,3
over,3
each,3
could,3
new,3
audience,3
took,3
do,3
them,3
produced,3
time,3
voice,3
which,3
full,3
this,3
royalty,3
good,3
an,3
value,3
professional,3
acted,3
at,2
now,2
he,2
matter,2
way,2
groups,2
how,2
college,2
heard,2
group,2
life,2
table,2
done,2
problematic,2
us,2
into,2
acting,2
producers,2
must,2
most,2
round,2
here,2
voices,2
ourselves,2
many,2
worth,2
s,2
did,2
desire,2
teachers,2
out,2
scheme,2
scene,2
real,2
junior,2
living,2
never,2
actor,2
teacher,2
dumb,2
public,2
felt,2
rehearsals,2
determined,2
interest,2
even,2
fine,2
part,2
year,2
own,2
would,2
things,2
high,2
footlights,2
quite,2
men,2
scenery,2
eyes,2
themselves,2
left,2
can,2
up,2
little,2
hardly,2
doing,2
casts,2
seemed,2
increasing,1
difficult,1
carried,1
democracy,1
go,1
sophomores,1
spared,1
tasks,1
situation,1
simplified,1
no,1
without,1
various,1
bringing,1
steadily,1
his,1
if,1
sets,1
five,1
wrote,1
compatible,1
laugh,1
sort,1
play,1
sheridan,1
red,1
stylization,1
poor,1
lost,1
active,1
converted,1
bill,1
everybody,1
went,1
village,1
furnish,1
certain,1
center,1
try,1
class,1
study,1
clayton,1
vocabularies,1
properly,1
guide,1
feel,1
frank,1
potboiler,1
formed,1
cherished,1
precious,1
english,1
interpretation,1
get,1
face,1
chattering,1
case,1
freely,1
spirit,1
considered,1
dewey,1
semester,1
comedian,1
burned,1
or,1
management,1
painters,1
organized,1
home,1
otherwise,1
emendations,1
ambitious,1
tells,1
light,1
proved,1
just,1
shifting,1
air,1
something,1
experiment,1
test,1
experience,1
unusually,1
autocrats,1
mich,1
sequence,1
cast,1
social,1
balcony,1
chose,1
wrong,1
long,1
putting,1
crew,1
starting,1
text,1
swallowing,1
progressed,1
production,1
glorify,1
forgot,1
interested,1
helped,1
proud,1
detroit,1
suggested,1
trained,1
admirable,1
cut,1
prunella,1
put,1
archer,1
literary,1
are,1
stimulus,1
laughter,1
share,1
shows,1
lack,1
setting,1
stories,1
tradition,1
best,1
together,1
half,1
great,1
called,1
appeared,1
item,1
speaker,1
teeth,1
funnier,1
larger,1
obviously,1
very,1
launched,1
mistakenly,1
everything,1
venture,1
unsocial,1
differed,1
i,1
unto,1
man,1
fuel,1
abnormally,1
success,1
rhetoric,1
playwrights,1
big,1
better,1
evident,1
usual,1
mr,1
consciences,1
wit,1
manner,1
solved,1
what,1
economy,1
combined,1
accepted,1
armed,1
whether,1
viewed,1
less,1
system,1
courage,1
paying,1
fortune,1
lowas,1
enunciation,1
storm,1
refuge,1
hamilton,1
problem,1
task,1
triumph,1
motion,1
ound,1
waged,1
going,1
shakespeare,1
gained,1
having,1
auditorium,1
miniature,1
correctly,1
used,1
art,1
risen,1
work,1
knew,1
abroad,1
nucleus,1
background,1
made,1
strict,1
occasionally,1
values,1
carpenters,1
future,1
restrained,1
taking,1
psychological,1
given,1
say,1
except,1
unselfishly,1
department,1
undoubtedly,1
its,1
himself,1
got,1
beneath,1
letter,1
use,1
genuine,1
gave,1
fit,1
largely,1
blue,1
people,1
imitations,1
subdividing,1
writing,1
learned,1
think,1
central,1
device,1
merit,1
come,1
previous,1
away,1
married,1
producer,1
question,1
newspaper,1
until,1
severe,1
years,1
open,1
clear,1
enlargement,1
daylight,1
tompkins,1
write,1
g,1
safety,1
neighbors,1
costumers,1
change,1
sat,1
workers,1
course,1
joined,1
general,1
decided,1
keep,1
needed,1
evening,1
successful,1
price,1
hard,1
socially,1
insisted,1
product,1
dictionary,1
played,1
forced,1
fury,1
thing,1
black,1
cases,1
distinct,1
dramatization,1
pawing,1
every,1
creditable,1
constructionists,1
few,1
unhumanly,1
back,1
wider,1
choose,1
withdrew,1
choosing,1
pining,1
arranged,1
greenwich,1
twice,1
amber,1
graduating,1
student,1
journal,1
spite,1
wife,1
much,1
paid,1
using,1
patrons,1
strong,1
saw,1
should,1
newly,1
tricky,1
foots,1
showed,1
incentive,1
battles,1
