WORDCOUNTS,WEIGHT
and,10
the,7
to,5
of,4
he,3
that,3
in,3
a,3
their,2
him,2
honored,2
deeds,2
for,2
s,2
as,2
is,2
man,2
lincoln,2
days,2
senior,1
trodden,1
war,1
from,1
will,1
bore,1
low,1
by,1
four,1
sthe,1
hieny,1
abraham,1
goodness,1
chains,1
tamalpais,1
stars,1
his,1
if,1
estate,1
dedicated,1
long,1
times,1
loved,1
suns,1
more,1
bound,1
greatness,1
deserve,1
high,1
writer,1
school,1
others,1
achievements,1
smote,1
mourning,1
pupil,1
all,1
climes,1
millions,1
strife,1
foreign,1
on,1
brune,1
move,1
whom,1
bear,1
ship,1
sonnbet,1
best,1
slave,1
peace,1
through,1
valiant,1
great,1
civil,1
nation,1
martyr,1
be,1
compare,1
ways,1
grave,1
steered,1
fair,1
raising,1
valorous,1
year,1
end,1
praise,1
we,1
than,1
works,1
was,1
honor,1
ancient,1
rare,1
state,1
rest,1
cal,1
any,1
those,1
