WORDCOUNTS,WEIGHT
the,792
of,491
in,298
to,283
and,227
be,140
a,131
school,116
is,114
that,102
are,75
english,71
as,71
should,71
for,66
high,63
grammar,62
teachers,54
elementary,51
on,50
it,49
schools,48
work,48
not,47
by,46
articulation,44
committee,43
this,42
pupils,42
with,40
courses,40
have,40
from,37
or,36
has,31
most,31
course,30
more,29
all,29
two,28
first,27
year,27
study,27
they,26
such,26
which,26
use,25
too,25
any,25
much,25
many,24
composition,23
time,23
each,23
what,23
at,22
can,22
one,21
teacher,21
been,21
those,20
some,20
under,19
than,18
good,18
i,17
there,17
teaching,17
other,17
reading,16
general,16
but,16
so,16
pupil,16
if,15
no,15
will,15
oral,15
children,15
made,15
who,15
must,15
better,15
you,15
literature,14
these,14
classes,14
an,14
instruction,14
written,14
grades,14
between,14
little,14
their,13
its,13
only,13
do,13
formal,13
questions,13
would,13
definite,12
demands,12
methods,12
best,12
adapted,12
writing,12
interests,11
classics,11
journal,11
poor,11
we,11
about,11
lack,11
plan,11
following,11
done,10
seems,10
s,10
replies,10
b,10
however,10
knowledge,10
upon,10
were,10
language,10
different,10
form,10
years,10
need,10
c,10
great,9
very,9
ability,9
though,9
certain,9
answers,9
technical,9
used,9
received,9
less,9
states,9
needs,9
conditions,9
among,9
unsatisfactory,8
habits,8
experience,8
give,8
supervision,8
adjustment,8
may,8
his,8
sentences,8
result,8
entering,8
out,8
requirements,8
taught,8
part,8
punctuation,8
where,8
expression,8
attention,8
spelling,8
analysis,8
mentioned,8
report,8
information,8
subject,8
common,7
college,7
e,7
large,7
defects,7
interest,7
without,7
was,7
well,7
whole,7
tendency,7
preparation,7
up,7
results,7
make,7
new,7
enough,7
three,7
departmental,7
grade,7
country,7
seem,7
terms,7
particular,7
emphasis,7
say,7
child,6
cent,6
per,6
into,6
before,6
either,6
simple,6
last,6
state,6
cases,6
subjects,6
speech,6
parts,6
organization,6
just,6
things,6
majority,6
value,6
curriculum,6
ground,6
covered,6
material,6
class,6
types,6
when,6
regard,6
them,6
cause,6
unreasonable,6
both,6
ill,6
given,6
d,6
difficult,5
does,5
differences,5
mass,5
mental,5
point,5
since,5
elements,5
details,5
drill,5
literary,5
terminology,5
opinion,5
problem,5
could,5
found,5
sentence,5
acquaintance,5
your,5
because,5
basis,5
repetition,5
own,5
responsibility,5
few,5
world,5
still,5
above,5
speaking,5
faults,5
end,5
forms,5
present,5
answer,5
books,5
number,5
local,5
greatest,5
individual,5
grammatical,5
often,5
considered,5
satisfactory,5
over,5
suggestions,5
printed,5
type,5
places,5
named,5
themselves,5
now,4
way,4
correlation,4
being,4
hence,4
every,4
ii,4
j,4
containing,4
book,4
follows,4
studied,4
mind,4
mr,4
system,4
capacity,4
recommendations,4
central,4
assignment,4
development,4
due,4
concerning,4
six,4
young,4
continuous,4
developed,4
mean,4
clearly,4
frequently,4
age,4
follow,4
constructive,4
whom,4
correction,4
persons,4
cannot,4
required,4
failure,4
