WORDCOUNTS,WEIGHT
the,18
on,6
and,5
of,5
pyramid,3
as,3
khufu,3
was,3
at,2
by,2
high,2
in,2
with,2
flooded,1
glorious,1
eye,1
glittered,1
it,1
changing,1
years,1
girl,1
calm,1
miss,1
grand,1
patient,1
margaret,1
ever,1
child,1
side,1
south,1
summit,1
surface,1
noble,1
northmost,1
l,1
its,1
to,1
aimless,1
like,1
her,1
while,1
hill,1
serene,1
casting,1
tide,1
writer,1
notebook,1
sphinx,1
lofty,1
upward,1
long,1
sky,1
shone,1
ruth,1
watchful,1
b,1
s,1
majestic,1
desert,1
white,1
massachusetts,1
mystery,1
poem,1
sent,1
is,1
tombs,1
english,1
yonder,1
egyptian,1
enduring,1
afar,1
roll,1
journal,1
shadows,1
sand,1
glazed,1
looms,1
sun,1
guard,1
a,1
school,1
beams,1
history,1
ages,1
written,1
malden,1
were,1
light,1
gazes,1
shifting,1
