WORDCOUNTS,WEIGHT
the,230
of,154
and,109
to,95
is,78
in,78
a,59
his,49
it,41
not,41
that,41
as,41
be,40
mr,36
he,35
galsworthy,33
by,28
with,26
was,25
but,25
are,24
which,23
has,23
s,21
we,21
or,20
for,19
this,19
have,19
at,16
more,16
i,16
her,15
if,14
may,13
been,13
english,13
what,13
who,12
they,12
any,12
all,12
had,12
man,12
an,12
their,11
on,11
so,10
no,9
you,9
though,9
novels,9
justice,9
will,8
one,8
us,8
from,8
must,8
most,8
less,8
british,8
him,8
can,8
even,8
now,7
soames,7
about,7
forsyte,7
because,7
work,7
were,7
own,7
would,7
nor,7
when,7
beauty,7
society,7
how,6
into,6
too,6
these,6
social,6
other,6
persons,6
made,6
its,6
sense,6
does,5
saga,5
novelists,5
civilization,5
modern,5
same,5
said,5
country,5
true,5
able,5
irony,5
them,5
jenny,5
reader,5
fleur,5
ideas,5
like,5
good,5
pilson,5
men,5
than,5
poor,4
whose,4
without,4
truth,4
might,4
becky,4
class,4
before,4
deep,4
two,4
long,4
pity,4
history,4
best,4
critic,4
system,4
forsytes,4
well,4
some,4
success,4
our,4
described,4
t,4
between,4
characters,4
journal,4
lesser,3
therefore,3
criticism,3
juror,3
still,3
force,3
after,3
certain,3
often,3
fate,3
britain,3
white,3
yet,3
sympathy,3
under,3
unlike,3
being,3
first,3
only,3
newcome,3
school,3
fact,3
did,3
found,3
val,3
very,3
know,3
there,3
essentially,3
historian,3
forms,3
those,3
born,3
jolly,3
victorine,3
see,3
cannot,3
she,3
however,3
money,3
while,3
sentimentality,3
civilized,3
another,3
balzac,3
art,3
fine,3
code,3
example,3
himself,3
employed,3
shown,3
such,3
since,3
monkey,3
author,3
behind,3
things,3
high,3
judged,3
turn,3
quite,3
remains,3
small,3
brought,3
always,3
classes,3
little,3
world,3
bourgeois,3
ideals,2
enough,2
threatened,2
blayds,2
done,2
motto,2
foreign,2
happily,2
girl,2
plays,2
defy,2
feat,2
possession,2
putney,2
fiction,2
ordinary,2
teaching,2
make,2
talk,2
parts,2
tends,2
life,2
special,2
insecurity,2
rank,2
read,2
word,2
types,2
itself,2
face,2
security,2
unusual,2
many,2
day,2
evil,2
themselves,2
spirit,2
consider,2
words,2
micawber,2
proof,2
share,2
home,2
then,2
light,2
dwell,2
sharply,2
series,2
variety,2
apologize,2
alien,2
squire,2
department,2
member,2
brief,2
picture,2
allegory,2
rather,2
victorian,2
human,2
injustice,2
set,2
give,2
important,2
appear,2
denounce,2
