WORDCOUNTS,WEIGHT
the,8
by,8
plays,8
in,6
of,5
shakespeare,3
s,3
will,2
performance,2
high,2
and,2
for,2
a,2
men,2
somewhat,1
may,1
road,1
spring,1
to,1
directors,1
listed,1
on,1
today,1
fortune,1
material,1
g,1
lady,1
good,1
wish,1
if,1
clarence,1
skylark,1
find,1
five,1
mark,1
bernard,1
his,1
peabody,1
here,1
play,1
him,1
birthday,1
stratton,1
next,1
arden,1
baring,1
work,1
house,1
they,1
boy,1
other,1
eyes,1
ohio,1
suitable,1
cohen,1
rogers,1
schools,1
alive,1
impossible,1
with,1
english,1
dealing,1
occasions,1
dark,1
when,1
sonnets,1
cleveland,1
bennett,1
chairman,1
historical,1
among,1
dramas,1
director,1
harvard,1
committee,1
school,1
or,1
diminutive,1
moeller,1
shaw,1
master,1
do,1
is,1
were,1
rehearsal,1
dunsany,1
