WORDCOUNTS,WEIGHT
the,131
of,93
and,59
in,47
a,33
to,32
s,30
for,25
english,22
is,22
by,18
chicago,15
be,15
university,14
on,13
new,12
cents,11
this,11
high,11
school,10
from,10
with,9
series,9
are,9
at,8
it,8
book,8
plays,8
authors,8
an,8
york,7
single,7
modern,7
or,7
w,7
postage,7
each,7
teachers,7
which,7
copies,7
hatfield,6
service,6
that,6
john,6
council,6
subscriptions,6
press,6
literature,6
illinois,6
national,6
as,6
journal,5
all,5
company,5
composition,5
i,5
price,5
study,5
including,5
notes,5
will,4
college,4
their,4
american,4
one,4
schools,4
h,4
total,4
these,4
two,4
published,4
other,4
historical,4
february,4
michigan,4
books,4
years,4
yearly,4
year,4
our,4
editor,4
have,4
scott,4
up,4
should,4
not,3
grammar,3
century,3
george,3
islands,3
e,3
interesting,3
life,3
edited,3
tendencies,3
columbus,3
literary,3
orders,3
complete,3
following,3
first,3
street,3
text,3
peabody,3
ii,3
m,3
give,3
why,3
view,3
tarkington,3
words,3
volumes,3
out,3
plan,3
man,3
william,3
reading,3
material,3
hosic,3
james,3
u,3
grades,3
through,3
middle,3
boston,3
city,3
strangers,3
publishers,3
its,3
step,3
wilbur,3
development,3
percy,3
made,3
language,3
co,3
multitude,3
thomas,3
pages,3
january,3
border,3
y,3
miller,2
critical,2
fleming,2
edith,2
san,2
l,2
been,2
official,2
brief,2
intimate,2
highway,2
success,2
unique,2
son,2
they,2
boy,2
extra,2
fred,2
yen,2
something,2
guides,2
wharton,2
pendleton,2
studies,2
read,2
addressed,2
character,2
louise,2
included,2
panama,2
just,2
same,2
lord,2
n,2
numbers,2
excellence,2
industrial,2
chattanooga,2
classes,2
also,2
questions,2
essays,2
detroit,2
might,2
over,2
ave,2
atlanta,2
friends,2
colleges,2
j,2
explanatory,2
missing,2
georgia,2
december,2
principles,2
board,2
exercises,2
avenue,2
boynton,2
xii,2
rutland,2
printed,2
humphries,2
rich,2
follows,2
junior,2
there,2
fourth,2
do,2
cohen,2
v,2
present,2
robert,2
dunsany,2
marks,2
war,2
month,2
postal,2
florence,2
teacher,2
contents,2
list,2
dallas,2
japan,2
alfred,2
parlett,2
method,2
money,2
hopkins,2
advisory,2
day,2
march,2
cloth,2
well,2
kansas,2
r,2
used,2
poems,2
galsworthy,2
