WORDCOUNTS,WEIGHT
the,113
of,92
and,75
to,37
s,35
a,34
in,27
books,22
as,20
with,15
was,15
for,14
that,13
on,13
one,12
some,11
their,10
book,10
had,10
an,10
pupils,10
such,9
by,8
english,7
week,7
this,7
interesting,6
class,6
table,6
from,6
more,6
lists,6
own,6
interest,6
good,6
mr,6
catalogues,6
teacher,5
they,5
school,5
bookmaking,5
stories,5
display,5
them,5
made,5
during,5
old,5
it,4
he,4
his,4
bound,4
not,4
library,4
set,4
different,4
teachers,4
time,4
be,4
her,4
day,4
exhibit,4
which,4
were,4
realized,4
aroused,4
when,4
among,4
showed,4
she,3
talk,3
large,3
is,3
modern,3
these,3
first,3
christmas,3
beautiful,3
many,3
children,3
out,3
there,3
catalogue,3
reading,3
literature,3
art,3
examples,3
upon,3
bible,3
gave,3
binding,3
especially,3
young,3
those,3
wells,3
hoosier,2
various,2
george,2
chase,2
bookplates,2
discard,2
twain,2
who,2
opportunity,2
harry,2
eager,2
american,2
special,2
possess,2
study,2
adventure,2
advised,2
hope,2
second,2
lives,2
read,2
considered,2
senior,2
mary,2
called,2
but,2
women,2
most,2
hearth,2
round,2
friend,2
member,2
only,2
scribner,2
beyond,2
love,2
every,2
also,2
others,2
classmates,2
interested,2
copy,2
unknown,2
minnesota,2
desire,2
great,2
appeared,2
exhibits,2
very,2
real,2
really,2
gifts,2
adventures,2
hall,2
verse,2
minneapolis,2
woman,2
east,2
while,2
shakespeare,2
lorna,2
biographies,2
discuss,2
another,2
information,2
original,2
island,2
discussion,2
owner,2
son,2
point,2
london,2
november,2
publishers,2
its,2
subject,2
tale,2
questions,2
rare,2
personal,2
miss,2
modem,2
authors,2
prices,2
held,2
tom,2
talked,2
features,2
high,2
treasure,2
stimulated,2
mosher,2
spent,2
several,2
doone,2
suitable,2
valuable,2
early,2
child,2
journal,2
delightful,2
much,2
than,2
famous,2
dickens,2
brown,2
riviere,2
at,1
nicholas,1
cheap,1
manner,1
will,1
memorize,1
talks,1
asking,1
librarian,1
girl,1
oxford,1
suggestion,1
led,1
noteworthy,1
writer,1
philadelphia,1
graduation,1
