WORDCOUNTS,WEIGHT
the,46
of,18
a,10
and,10
was,7
to,6
by,5
as,5
poe,5
i,4
had,4
on,4
class,4
with,4
it,3
have,3
in,3
would,3
our,3
from,2
bells,2
showing,2
writer,2
me,2
flowers,2
that,2
been,2
heightened,2
play,2
enid,2
high,2
s,2
one,2
believe,2
room,2
pictures,2
into,2
which,2
were,2
numbers,1
students,1
dying,1
but,1
librarian,1
combined,1
boy,1
this,1
he,1
leaded,1
three,1
o,1
chimes,1
made,1
guest,1
floor,1
window,1
ghost,1
appealed,1
she,1
passed,1
fireplace,1
forgotten,1
attorney,1
lady,1
someone,1
gazed,1
sat,1
orchestra,1
more,1
has,1
wide,1
across,1
fire,1
listen,1
magazine,1
program,1
an,1
interviews,1
memory,1
studying,1
stained,1
glass,1
beamed,1
poet,1
another,1
local,1
having,1
dramatized,1
opened,1
philosophy,1
keenly,1
some,1
instructor,1
normandy,1
above,1
resting,1
merely,1
each,1
examined,1
stately,1
cupid,1
garden,1
surprise,1
who,1
showed,1
hear,1
chandelier,1
charm,1
are,1
wilson,1
tour,1
louise,1
mantel,1
for,1
few,1
upon,1
plots,1
stories,1
women,1
madeline,1
panes,1
volumes,1
ceiling,1
chairs,1
furniture,1
longfellow,1
victrola,1
ember,1
bell,1
tenderly,1
journal,1
entered,1
city,1
afternoon,1
portions,1
is,1
midnight,1
effect,1
not,1
related,1
doors,1
loaned,1
raven,1
two,1
english,1
enjoyed,1
kindly,1
er,1
gloated,1
ten,1
rang,1
oaken,1
bust,1
drawn,1
atlantic,1
wainscoting,1
use,1
read,1
candles,1
end,1
gave,1
bookshelves,1
plants,1
occupies,1
many,1
appreciative,1
results,1
range,1
during,1
wanted,1
european,1
we,1
casement,1
returned,1
treasured,1
there,1
records,1
shades,1
people,1
wrought,1
burned,1
classroom,1
school,1
locale,1
rare,1
varied,1
literary,1
men,1
hour,1
boxes,1
readers,1
places,1
dreary,1
remarks,1
its,1
prepared,1
stand,1
liked,1
stereoscope,1
shutters,1
light,1
oklahoma,1
delight,1
just,1
edition,1
separate,1
walls,1
following,1
american,1
