WORDCOUNTS,WEIGHT
the,124
of,98
and,74
to,59
in,56
groups,35
were,28
for,23
taught,21
was,20
children,20
a,19
intelligence,19
facts,18
they,17
drill,16
that,16
their,16
projects,15
on,15
english,13
all,12
included,12
variation,12
with,11
which,11
these,10
project,10
work,10
not,9
record,9
talks,8
needed,8
kinds,8
as,8
teaching,8
by,8
had,8
city,8
related,8
sheets,8
september,8
about,7
experiment,7
teacher,7
form,7
sentence,7
made,7
subject,7
use,7
our,7
such,7
this,7
high,7
problems,7
civic,7
nouns,7
than,7
sentences,6
from,6
each,6
many,6
time,6
out,6
according,6
what,6
them,6
minimal,6
used,6
verbs,6
low,6
an,6
amount,6
we,6
it,5
rather,5
main,5
how,5
school,5
following,5
armistice,5
statement,5
required,5
emphasis,5
pronouns,5
interested,5
interest,5
need,5
research,5
so,5
verb,4
been,4
limited,4
who,4
letter,4
is,4
campaign,4
noted,4
fix,4
paragraph,4
words,4
fact,4
did,4
written,4
i,4
there,4
records,4
conditions,4
errors,4
involved,4
much,4
activities,4
she,3
infinitive,3
b,3
group,3
large,3
one,3
study,3
space,3
organization,3
or,3
but,3
predicate,3
common,3
oral,3
more,3
set,3
ii,3
mark,3
over,3
are,3
s,3
other,3
carrying,3
making,3
those,3
reading,3
books,3
week,3
while,3
number,3
day,3
marked,3
revealed,3
carry,3
little,3
medium,3
questions,3
own,3
points,3
period,3
kept,3
specific,3
c,3
debate,3
progress,3
journal,3
general,3
negative,3
ment,3
settlers,2
may,2
does,2
arrangement,2
note,2
various,2
continued,2
letters,2
thrift,2
dash,2
foregoing,2
preparing,2
busy,2
active,2
community,2
life,2
class,2
selection,2
essentials,2
exclamation,2
marks,2
numbers,2
no,2
elimination,2
industrial,2
extending,2
show,2
two,2
reports,2
initiative,2
first,2
only,2
t,2
davis,2
fire,2
connection,2
book,2
publicity,2
business,2
noun,2
descriptive,2
friendly,2
based,2
principles,2
seem,2
punctuation,2
indicate,2
plan,2
teachers,2
larger,2
status,2
personal,2
build,2
forms,2
do,2
ber,2
system,2
plural,2
effort,2
unnecessary,2
problem,2
wide,2
her,2
getting,2
studying,2
well,2
local,2
having,2
extended,2
etc,2
both,2
poems,2
recognition,2
point,2
transitive,2
knowledge,2
content,2
object,2
giving,2
interviews,2
data,2
year,2
collective,2
historical,2
question,2
commercial,2
immediate,2
development,2
quotation,2
three,2
agreement,2
correcting,2
good,2
change,2
below,2
semicolon,2
order,2
forming,2
unity,2
old,2
intervals,2
margin,2
subjects,2
when,2
comma,2
given,2
showed,2
final,1
trails,1
span,1
will,1
seventh,1
pagiving,1
writdevelopment,1
approximated,1
pethe,1
indentation,1
lages,1
interesting,1
transportation,1
experience,1
aid,1
done,1
town,1
io,1
repetitions,1
vilothers,1
variety,1
heads,1
way,1
science,1
if,1
later,1
indicated,1
five,1
short,1
developed,1
practical,1
debated,1
ready,1
program,1
sort,1
organizing,1
plans,1
resulted,1
e,1
cared,1
april,1
above,1
opportunity,1
per,1
experiences,1
similar,1
drilled,1
importance,1
certain,1
stimulated,1
discover,1
led,1
complex,1
purposed,1
methods,1
possessive,1
columns,1
animals,1
chamber,1
table,1
criticism,1
supporting,1
yet,1
fields,1
o,1
support,1
reference,1
opportunities,1
tense,1
read,1
requiring,1
largely,1
spirit,1
water,1
publiagreement,1
objects,1
septemorganizing,1
history,1
into,1
sanantonio,1
title,1
occurred,1
habits,1
home,1
evolved,1
planned,1
sive,1
light,1
liberal,1
complete,1
proposed,1
girls,1
singular,1
orations,1
believed,1
n,1
lessons,1
riod,1
prepositions,1
frequently,1
prediand,1
illustrated,1
department,1
lower,1
cate,1
subdrill,1
stressed,1
followed,1
delivery,1
long,1
lead,1
members,1
also,1
appealing,1
sustained,1
foregoingfacts,1
care,1
m,1
give,1
attempts,1
evidence,1
debating,1
scriptive,1
know,1
stating,1
varies,1
lind,1
worked,1
addition,1
cent,1
presents,1
opening,1
experiments,1
root,1
different,1
stories,1
conduct,1
could,1
bird,1
undertake,1
great,1
reasons,1
explanatory,1
abstract,1
current,1
differences,1
p,1
prediof,1
relating,1
iii,1
